시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
동두천시,푸른약국,2024-04-08,,0000,정상,,031-861-2702,,11318,"경기도 동두천시 삼육사로 1007, 1층 (생연동)",경기도 동두천시 생연동 385-1 ,11318,37.8994375776,127.0617699973,,205362.97588397     ,488534.252613705    ,동물약국,0,000
동두천시,지행온누리약국,20161005,,0000,정상,,031-864-1475,120,11346,"경기도 동두천시 지행로 59 (지행동, M클리닉센터)",경기도 동두천시 지행동 695번지,11346,37.8925762,127.0537335,,204661.781164542,487783.735066635,동물약국,,000
동두천시,건일약국,20210323,,0000,정상,,865-2568,125,11326,"경기도 동두천시 동광로 55, 1층 (생연동)",경기도 동두천시 생연동 611-98 ,11326,37.9087473991,127.0544115822,,204713.1168225      ,489567.259200487    ,동물약국,,000
동두천시,건강당약국,20170326,,0000,정상,,031-864-7575,,11334,"경기도 동두천시 큰시장로 43 (생연동, 삼풍빌딩)",경기도 동두천시 생연동 696-3번지,11334,37.9000813,127.0528973,,204587.893314423,488613.261273805,동물약국,,000
동두천시,새빛약국,20171121,,0002,폐업,20210121,031-861-0243,127.3,11346,"경기도 동두천시 중앙로 126, 109호 (지행동)",경기도 동두천시 지행동 693-2 생연프라자 ,11346,37.8927602355,127.0525290178,,204551.007998769    ,487793.320942908    ,동물약국,,000
동두천시,수약국,20190926,,0002,폐업,20191223,,,11350,"경기도 동두천시 지행로 50, 성지에스앤비타워 4층 403호 (지행동)",경기도 동두천시 지행동 718-2번지 성지에스앤비타워 ,11350,37.8920001411,127.0525394833,,204557.102323171    ,487718.114551363    ,동물약국,,000
동두천시,지행다솜약국,20161017,,0002,폐업,20171219,070-8241-8884,23,11346,"경기도 동두천시 중앙로 126, 3층 306호 (지행동, 생연프라자)",경기도 동두천시 지행동 693-2번지,11346,37.8926938,127.0524603,,204551.007998769,487793.320942908,동물약국,,000
동두천시,시내약국,20210503,,0002,폐업,20220930,,45.95,11346,"경기도 동두천시 지행로 53, 1층층 (지행동)",경기도 동두천시 지행동 693-5 ,11346,37.8926908546,127.0532459512,,204613.506024235    ,487783.686811616    ,동물약국,0,000
부천시,중동우리들약국,2024-07-01,,0000,정상,,,,14585,"경기도 부천시 원미구 부흥로 203, 1층 일부호 (중동)",경기도 부천시 원미구 중동 596-3 ,14585,37.4962433084,126.7653215941,,179178.679267767    ,443812.031961767    ,동물약국,0,000
부천시,365우리약국,2024-12-30,,0000,정상,,,,14546,"경기도 부천시 원미구 석천로169번길 34, 파크리움 101호 (중동)",경기도 부천시 원미구 중동 1167-3 파크리움 ,14546,37.5030746882,126.7608536256,,178788.868405563    ,444565.368369051    ,동물약국,0,000
부천시,부천대형약국,2025-06-24,,0000,정상,,,,14682,"경기도 부천시 소사구 경인로 470, 1층 (괴안동)",경기도 부천시 소사구 괴안동 110-3 ,14682,37.4825134859,126.8082441342,,182959.856474263    ,442264.480344101    ,동물약국,0,000
부천시,모모약국,2025-01-03,,0000,정상,,,,14548,"경기도 부천시 원미구 길주로 276, 무광오피스빌딩 1층 (중동)",경기도 부천시 원미구 중동 1141-1 무광오피스빌딩 ,14548,37.5029598458,126.7728472713,,179844.333207433    ,444543.687726088    ,동물약국,0,000
부천시,힐스우리약국,2024-05-03,,0000,정상,,032-719-4700,,14547,"경기도 부천시 원미구 길주로 234, 203동 1층 1032호 (중동, 힐스테이트 중동)",경기도 부천시 원미구 중동 1301 힐스테이트 중동 ,14547,37.5032013091,126.7681610448,,179427.40778259     ,444580.076928048    ,동물약국,0,000
부천시,미래약국,2024-06-05,,0000,정상,,0326616534,,14618,경기도 부천시 원미구 장말로 198 (상동),경기도 부천시 원미구 상동 235-6 ,14618,37.4927370665,126.7638740495,,179046.955258044    ,443418.655979279    ,동물약국,0,000
부천시,역전약국,2025-09-03,,0000,정상,,,,14431,"경기도 부천시 오정구 소사로 757, 해오름 빌딩 1층 일부호 (원종동)",경기도 부천시 오정구 원종동 227-2 해오름 빌딩 ,14431,37.5235933015,126.8045491712,,182647.89           ,446835.155          ,동물약국,0,000
부천시,그랑약국,2024-08-05,,0000,정상,,032-611-2954,,14585,"경기도 부천시 원미구 석천로 106, 인성프라자 1층 일부호 (중동)",경기도 부천시 원미구 중동 679-5 인성프라자 ,14585,37.4967616571,126.7617190600,,178859.878053799    ,443866.334687712    ,동물약국,0,000
부천시,역곡튼튼약국,2024-10-31,,0000,정상,,,,14676,"경기도 부천시 소사구 경인로 507, 1층 일부호 (괴안동)",경기도 부천시 소사구 괴안동 113-3 ,14676,37.4845783408,126.8114600265,,183256.374010827    ,442498.994856344    ,동물약국,0,000
부천시,상동종로약국,2025-05-13,,0000,정상,,,,14544,"경기도 부천시 원미구 상동로 87, 가나베스트타운 쓰리 126호 (상동)",경기도 부천시 원미구 상동 544-4 가나베스트타운 쓰리 ,14544,37.5052029115,126.7524263231,,178038.654941912    ,444806.206937757    ,동물약국,0,000
부천시,송내1번약국,2025-05-23,,0000,정상,,,,14730,"경기도 부천시 소사구 경인로 13, A동 1층 3호, 4호 (송내동)",경기도 부천시 소사구 송내동 329-10 ,14730,37.4834260924,126.7566699857,,178416.976146208    ,442380.869362825    ,동물약국,0,000
부천시,기린약국,2024-11-20,,0000,정상,,,0,14534,"경기도 부천시 원미구 길주로 307, 로얄프라자 2층 203호 (중동)",경기도 부천시 원미구 중동 1062-4 로얄프라자 ,14534,37.5034974069,126.7767226836,,180191.150474365    ,444610.960538129    ,동물약국,0,000
부천시,메디웰약국,2025-04-24,,0000,정상,,,,14548,"경기도 부천시 원미구 신흥로 199, 트리플 타워C 1층 104호 (중동)",경기도 부천시 원미구 중동 1140-4 트리플 타워C ,14548,37.5012585937,126.7761559818,,180135.701229883    ,444366.646011572    ,동물약국,0,000
부천시,포도마을약국,2025-04-22,,0000,정상,,0323216451,0,14583,"경기도 부천시 원미구 조마루로 137, 포도마을 삼보상가 101호 (중동)",경기도 부천시 원미구 중동 1170 포도마을 ,14583,37.4999283454,126.7593121032,,178630.805715979    ,444347.571875666    ,동물약국,0,000
부천시,소사소사약국,2025-04-22,,0000,정상,,,,14694,"경기도 부천시 소사구 소사로 250, 상우빌딩 104호 (소사본동)",경기도 부천시 소사구 소사본동 128-16 상우빌딩 ,14694,37.4806732350,126.7957857806,,181866.228836351    ,442071.006041508    ,동물약국,0,000
부천시,연세하늘약국,2025-04-22,,0000,정상,,,,14637,"경기도 부천시 원미구 부일로 464, 태강캐슬 103호일부호 (심곡동)",경기도 부천시 원미구 심곡동 175-11 태강캐슬 ,14637,37.4857716906,126.7817800108,,180629.66013262     ,442640.022018342    ,동물약국,0,000
부천시,성가메디칼약국,2025-07-25,,0000,정상,,0323414054,,14647,"경기도 부천시 원미구 부일로571번길 49, 1층 (소사동)",경기도 부천시 원미구 소사동 9 ,14647,37.4858952098,126.7917891790,,181518.700214227    ,442653.103358024    ,동물약국,0,000
부천시,별약국,2025-07-25,,0000,정상,,,,14582,"경기도 부천시 원미구 부흥로303번길 8, 1층 일부호 (중동)",경기도 부천시 원미구 중동 1122 ,14582,37.4950868721,126.7765662423,,180171.52560778     ,443678.213246636    ,동물약국,0,000
부천시,상동프라자약국,2025-05-07,,0000,정상,,,,14545,"경기도 부천시 원미구 소향로 51, 메디위즈 102,103호 (상동)",경기도 부천시 원미구 상동 542-6 메디위즈 ,14545,37.5034971876,126.7535068256,,178133.500905824    ,444614.613708227    ,동물약국,0,000
부천시,다정한약국,2025-04-23,,0000,정상,,,,14766,"경기도 부천시 소사구 소사로 156, 소사본동 216-34 1층 (소사본동)",경기도 부천시 소사구 소사본동 216-34 소사본동 216-34 ,14766,37.4721822960,126.7957523620,,181866.281774925    ,441127.985271579    ,동물약국,0,000
부천시,역곡서울약국,2025-07-03,,0000,정상,,,,14671,"경기도 부천시 원미구 역곡로 7, 스카이빌딩 104호 (역곡동)",경기도 부천시 원미구 역곡동 77-6 스카이빌딩 ,14671,37.4860107544,126.8113337684,,183240.48636337     ,442664.738703069    ,동물약국,0,000
부천시,대화메디컬약국,2024-01-08,,0000,정상,,0326774383,,14408,"경기도 부천시 오정구 역곡로 482, 유하메디빌딩 105호 (고강동)",경기도 부천시 오정구 고강동 348-1 유하메디빌딩 105호,14408,37.5276462803,126.8163722300,,183703.075561156    ,447284.273982509    ,동물약국,0,000
부천시,별품은약국,2024-04-23,,0000,정상,,,,14547,"경기도 부천시 원미구 석천로 188, (주)신세계이마트중동점 지하1층 일부호 (중동)",경기도 부천시 원미구 중동 1157 (주)신세계이마트중동점 ,14547,37.5040675095,126.7639551478,,179059.890468202    ,444675.160533494    ,동물약국,0,000
부천시,연세예스약국,2024-04-23,,0000,정상,,,,14545,"경기도 부천시 원미구 상동로 90, 메가플러스 2층 213, 221호 (상동)","경기도 부천시 원미구 상동 541-1 메가플러스 213,2호",14545,37.5051300224,126.7537281611,,178156.560320666    ,444798.495006961    ,동물약국,0,000
부천시,이화약국,2024-05-13,,0000,정상,,0326528684,,14615,"경기도 부천시 원미구 장말로 294, 1층 (심곡동)",경기도 부천시 원미구 심곡동 326 ,14615,37.4911992324,126.7746354657,,179999.660558179    ,443245.054037743    ,동물약국,0,000
부천시,365사계절약국,2025-10-31,,0000,정상,,,,14673,"경기도 부천시 원미구 부일로 730, JW TOWER 1층 일부호 (역곡동)",경기도 부천시 원미구 역곡동 80-2 JW TOWER ,14673,37.4854127282,126.8107963265,,183201.690695744    ,442599.351523525    ,동물약국,0,000
부천시,이화윤약국,2024-10-08,,0000,정상,,0326513080,,14711,"경기도 부천시 소사구 경인로 210-1, 1층 일부호 (심곡본동)",경기도 부천시 소사구 심곡본동 667-5 ,14711,37.4831567971,126.7786606648,,180356.676443116    ,442349.457637291    ,동물약국,0,000
부천시,부천중동약국,2024-10-08,,0000,정상,,0323240399,,14548,"경기도 부천시 원미구 길주로 288, 다운타운 105호 (중동)",경기도 부천시 원미구 중동 1141-5 다운타운 ,14548,37.5027160413,126.7742412161,,179966.754509977    ,444523.453401913    ,동물약국,0,000
부천시,아라약국,2025-03-13,,0000,정상,,,,14544,"경기도 부천시 원미구 길주로 80, 로얄타워 101호 (상동)",경기도 부천시 원미구 상동 544-1 로얄타워 ,14544,37.5052672037,126.7511924527,,177930.616705223    ,444812.126349876    ,동물약국,0,000
부천시,뉴녹십자약국,2025-11-11,,0000,정상,,0323430307,,14671,"경기도 부천시 원미구 부일로 727, B,N,G,2000빌딩 1층 (역곡동)","경기도 부천시 원미구 역곡동 77-10 B,N,G,2000빌딩 ",14671,37.4857627846,126.8105442658,,183179.61291103     ,442639.519710292    ,동물약국,0,000
부천시,송내바로약국,2024-08-19,,0000,정상,,,,14624,"경기도 부천시 원미구 부일로 222, 유은빌딩 101호 (상동)",경기도 부천시 원미구 상동 464-3 유은빌딩 ,14624,37.4882355371,126.7546428244,,178230.399988504    ,442920.104302316    ,동물약국,0,000
부천시,부천제일큰약국,2025-01-31,,0000,정상,,0323218704,,14545,"경기도 부천시 원미구 송내대로 239, 소풍(부천터미널) 지하1층 BF14~19호 (상동)",경기도 부천시 원미구 상동 539-1 소풍(부천터미널) ,14545,37.5041752477,126.7566905848,,178411.442079953    ,444684.405331659    ,동물약국,0,000
부천시,라라약국,2025-07-10,,0000,정상,,,,14637,"경기도 부천시 원미구 부천로 3-1, 1층 일부호 (심곡동)",경기도 부천시 원미구 심곡동 173-1 ,14637,37.4846816014,126.7818696233,,180651.538092321    ,442519.201363166    ,동물약국,0,000
부천시,가까운약국,2023-02-21,,0000,정상,,0326788133,,14480,"경기도 부천시 원미구 수도로 202, 은성프라자 1층 일부호 (도당동)",경기도 부천시 원미구 도당동 43-3 은성프라자 ,14480,37.5196164282,126.7875891128,,181151.163696931    ,446396.77464979     ,동물약국,0,000
부천시,장온누리약국,2023-01-19,,0000,정상,,0323268877,,14548,"경기도 부천시 원미구 길주로 284, 신중동역 헤리움 메트로타워 109호 (중동)",경기도 부천시 원미구 중동 1141-3 신중동역 헤리움 메트로타워 109호,14548,37.5027758638,126.7737088945,,179920.835610085    ,444530.865512297    ,동물약국,0,000
부천시,건강돌봄약국,2023-07-12,,0000,정상,,0323236709,,14544,"경기도 부천시 원미구 상동로 81, 센타프라자 103호 (상동)",경기도 부천시 원미구 상동 544-6 센타프라자 103호,14544,37.5045987615,126.7523870918,,178034.795108515    ,444737.884555284    ,동물약국,0,000
부천시,우리좋은약국,2022-04-21,,0000,정상,,032-205-0115,,14548,"경기도 부천시 원미구 길주로 280, 프리머스 부천타워 114호 (중동)",경기도 부천시 원미구 중동 1141-2 프리머스 부천타워 ,14548,37.5029078570,126.7731871862,,179874.934962615    ,444538.559283364    ,동물약국,0,000
부천시,현대약국,2023-06-27,,0000,정상,,0322150525,,14605,"경기도 부천시 원미구 중동로 155, 태양프라자 1층 일부호 (중동)",경기도 부천시 원미구 중동 750 태양프라자 ,14605,37.4937561430,126.7668618073,,179306.545604465    ,443533.195079534    ,동물약국,0,000
부천시,나실약국,2023-07-05,,0000,정상,,0322393653,,14539,"경기도 부천시 원미구 신흥로 223, 신중동역 랜드마크 푸르지오 시티 4층 414호 (중동)",경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오 시티 414호,14539,37.5041192287,126.7752345673,,180055.338981845    ,444675.457254185    ,동물약국,0,000
부천시,진약국,2022-04-20,,0000,정상,,,,14420,"경기도 부천시 오정구 소사로 766, 1층 (원종동)",경기도 부천시 오정구 원종동 277-14 ,14420,37.5243903721,126.8052094723,,182712.041872313    ,446922.318182287    ,동물약국,0,000
부천시,도원온누리,2022-10-14,,0000,정상,,0327109095,,14721,"경기도 부천시 소사구 경인로 65, 혜영빌딩 1층 일부호 (송내동)",경기도 부천시 소사구 송내동 366-7 혜영빌딩 ,14721,37.4839862644,126.7626365514,,178936.634968289    ,442443.912918969    ,동물약국,0,000
부천시,경인종로약국,2023-04-20,,0000,정상,,0326727155,,14436,"경기도 부천시 오정구 오정로 242, 낙원빌딩 (오정동)",경기도 부천시 오정구 오정동 555 낙원빌딩 ,14436,37.5291427445,126.7859479975,,181011.034712662    ,447451.735126784    ,동물약국,0,000
부천시,호약국,2023-05-25,,0000,정상,,0326752984,0,14578,"경기도 부천시 원미구 부흥로373번길 6, 1층 (심곡동)",경기도 부천시 원미구 심곡동 118-2 ,14578,37.4918019749,126.7833059532,,180766.581580706    ,443311.568521007    ,동물약국,0,000
부천시,중동메디칼약국,2024-06-26,,0000,정상,,0323270325,,14534,"경기도 부천시 원미구 신흥로 228, 메디타워 101호 (중동)",경기도 부천시 원미구 중동 1062-2 메디타워 ,14534,37.5040899744,126.7763436092,,180154.211991307    ,444676.216279399    ,동물약국,0,000
부천시,다민약국,2024-07-12,,0000,정상,,,,14676,"경기도 부천시 소사구 경인로 520, 창성빌딩 1층 (괴안동)",경기도 부천시 소사구 괴안동 127-1 창성빌딩 ,14676,37.4844157846,126.8129545603,,183385.37170765     ,442488.121002684    ,동물약국,0,000
부천시,상동자이약국,2024-07-31,,0000,정상,,032-212-5567,,14598,"경기도 부천시 원미구 부일로 203, 108호 (상동, 상동스카이뷰자이)",경기도 부천시 원미구 상동 413 상동스카이뷰자이 ,14598,37.4891052961,126.7524962910,,178036.840978959    ,443022.427663444    ,동물약국,0,000
부천시,새로온누리약국,2024-07-15,,0000,정상,,0327138337,,14582,"경기도 부천시 원미구 부흥로315번길 62, 필-그린타워 104호 (중동)",경기도 부천시 원미구 중동 1126-1 필-그린타워 ,14582,37.4974344636,126.7772336800,,180230.717246481    ,443921.948581643    ,동물약국,0,000
부천시,소사역 대복약국,2025-11-04,,0000,정상,,,,14693,"경기도 부천시 소사구 경인옛로 37, B121호 (소사본동, 힐스테이트 소사역)",경기도 부천시 소사구 소사본동 65-2 힐스테이트 소사역 ,14693,37.4816568667,126.7959801378,,181921.648599663    ,442191.356843332    ,동물약국,0,000
부천시,옥길온누리약국,2025-02-18,,0000,정상,,,,14784,"경기도 부천시 소사구 옥길로 111, 드림탑프라자 1층 106,107일부호 (옥길동)",경기도 부천시 소사구 옥길동 726-5 드림탑프라자 ,14784,37.4671160780,126.8218429385,,184169.690622741    ,440564.288353115    ,동물약국,0,000
부천시,시청정약국,2025-03-18,,0000,정상,,,,14538,"경기도 부천시 원미구 길주로 221, 씨티오피스 103호 (중동)",경기도 부천시 원미구 중동 1034-5 씨티오피스 ,14538,37.5047188119,126.7672298008,,179350.46544176     ,444748.060609523    ,동물약국,0,000
부천시,원종고래약국,2024-05-24,,0000,정상,,0327197334,,14427,"경기도 부천시 오정구 원종로 41, 1층 일부호 (원종동)",경기도 부천시 오정구 원종동 228-6 ,14427,37.5242597943,126.8044637657,,182643.18454053     ,446908.647540434    ,동물약국,0,000
부천시,중동동서약국,2024-08-23,,0000,정상,,0323240210,,14580,"경기도 부천시 원미구 조마루로285번길 34, 이스트타워 원 108호 (중동)",경기도 부천시 원미구 중동 1129 이스트타워 원 ,14580,37.4990281659,126.7754874138,,180078.262541894    ,444114.27894985     ,동물약국,0,000
부천시,상동메디컬약국,2024-06-10,,0000,정상,,07040956825,,14542,"경기도 부천시 원미구 길주로 105, 드림모아 6층 603호 (상동)",경기도 부천시 원미구 상동 535-5 드림모아 ,14542,37.5064035555,126.7541454230,,178164.089422238    ,444938.813535045    ,동물약국,0,000
부천시,이안약국,2024-10-11,,0000,정상,,,,14548,"경기도 부천시 원미구 길주로 262, 이안 더 클래식 1층 129호 (중동)",경기도 부천시 원미구 중동 1148 이안 더 클래식 ,14548,37.5030861168,126.7713978912,,179716.128582429    ,444565.268544213    ,동물약국,0,000
부천시,딸기약국,2024-02-01,,0000,정상,,032323-7911,,14538,"경기도 부천시 원미구 길주로 189, 우신빌딩 101호 (중동)",경기도 부천시 원미구 중동 1033 우신빌딩 ,14538,37.5051918672,126.7635820600,,179025.100796008    ,444802.337273025    ,동물약국,0,000
부천시,부천수약국,2025-01-15,,0000,정상,,,,14419,"경기도 부천시 오정구 소사로 802-1, 성운빌딩 103호 (원종동)",경기도 부천시 오정구 원종동 231-14 성운빌딩 ,14419,37.5276980627,126.8051674759,,182709.070313044    ,447290.718939933    ,동물약국,0,000
부천시,로얄약국,2025-04-01,,0000,정상,,0323284098,,14534,"경기도 부천시 원미구 길주로 307, 로얄프라자 117호 (중동)",경기도 부천시 원미구 중동 1062-4 로얄프라자 ,14534,37.5034974069,126.7767226836,,180191.150474365    ,444610.960538129    ,동물약국,0,000
부천시,백제약국,2025-04-10,,0000,정상,,,,14644,"경기도 부천시 원미구 부천로10번길 9, 1층 (심곡동)",경기도 부천시 원미구 심곡동 170-8 ,14644,37.4852229131,126.7834366744,,180777.67340016     ,442579.324677783    ,동물약국,0,000
부천시,굿모닝약국,2024-12-13,,0000,정상,,0326115431,,14727,"경기도 부천시 소사구 경인로110번길 17, 1층 (송내동)",경기도 부천시 소사구 송내동 383-20 ,14727,37.4833706694,126.7680038903,,179407.937300825    ,442376.760618897    ,동물약국,0,000
부천시,원중약국,2025-09-17,,0000,정상,,,,14424,"경기도 부천시 오정구 소사로 756, 우진빌딩 1층 (원종동)",경기도 부천시 오정구 원종동 280-13 우진빌딩 ,14424,37.5234439441,126.8052069326,,182709.864593515    ,446812.139751188    ,동물약국,0,000
부천시,더드림약국,2025-04-28,,0000,정상,,,,14565,"경기도 부천시 원미구 원미로124번길 6-16, 1층 일부호 (원미동)",경기도 부천시 원미구 원미동 94-12 ,14565,37.4930574857,126.7912125039,,181465.70472567     ,443447.278584804    ,동물약국,0,000
부천시,365신흥약국,2025-08-19,,0000,정상,,,,14495,"경기도 부천시 오정구 평천로 723, 1층 108,109호 (삼정동)",경기도 부천시 오정구 삼정동 315-1 ,14495,37.5153520052,126.7711654980,,179700.410561041    ,445924.213966405    ,동물약국,0,000
부천시,성심약국,2024-06-14,,0000,정상,,0323452979,,14668,경기도 부천시 원미구 지봉로 117 (역곡동),경기도 부천시 원미구 역곡동 107-7 ,14668,37.4887282903,126.8121006307,,183310.645178108    ,442968.66955222     ,동물약국,0,000
부천시,평화약국,2024-12-19,,0000,정상,,0323216867,,14548,"경기도 부천시 원미구 중동로248번길 52, 네이버시티빌딩 104호 (중동)",경기도 부천시 원미구 중동 1145-2 네이버시티빌딩 ,14548,37.5011857135,126.7716313138,,179736.598525824    ,444356.066748781    ,동물약국,0,000
부천시,건강백세약국,2024-04-25,,0000,정상,,,,14637,"경기도 부천시 원미구 부천로 17, 1층 (심곡동)",경기도 부천시 원미구 심곡동 175-1 ,14637,37.4857240027,126.7828323999,,180722.205281197    ,442633.01036368     ,동물약국,0,000
부천시,스마일온누리약국,2023-09-21,,0000,정상,,0323497582,,14673,"경기도 부천시 원미구 역곡로 3, 역곡덕지빌딩 101호 (역곡동)",경기도 부천시 원미구 역곡동 80-5 역곡덕지빌딩 ,14673,37.4856056952,126.8114279755,,183251.106567897    ,442619.090815179    ,동물약국,0,000
부천시,한미소약국,2022-05-23,,0000,정상,,07077189927,,14504,"경기도 부천시 원미구 도약로 35, 1층 (상동)",경기도 부천시 원미구 상동 524-1 ,14504,37.5125733796,126.7534503797,,178132.816581438    ,445623.356181856    ,동물약국,0,000
부천시,라온온누리약국,2022-06-09,,0000,정상,,0323233231,,14547,"경기도 부천시 원미구 길주로 234, 1008호 (중동, 힐스테이트 중동)",경기도 부천시 원미구 중동 1301 힐스테이트 중동 ,14547,37.5032013091,126.7681610448,,179427.40778259     ,444580.076928048    ,동물약국,0,000
부천시,편한우리약국,2022-07-21,,0000,정상,,032-326-1620,0,14548,"경기도 부천시 원미구 중동로 256, 삼성프라자 203호일부호 (중동)",경기도 부천시 원미구 중동 1150-14 삼성프라자 ,14548,37.5025769880,126.7692306207,,179523.678132954    ,444509.875864079    ,동물약국,0,000
부천시,다산약국,2022-11-01,,0000,정상,,0323448190,,14647,경기도 부천시 원미구 부일로 567(소사동),경기도 부천시 원미구 소사동 17-10 ,14647,37.4844806371,126.7933860613,,181653.36516206     ,442497.916368496    ,동물약국,0,000
부천시,참약사봄약국,2022-04-12,,0000,정상,,,,14563,"경기도 부천시 원미구 원미로144번길 11, 지1층 2호 (원미동, 이안더부천)",경기도 부천시 원미동 151-6 이안더부천 ,14563,37.4951046566,126.7929013474,,181594.57540289     ,443693.696420011    ,동물약국,0,000
부천시,청아약국,2022-10-05,,0000,정상,,0326577644,,14613,"경기도 부천시 원미구 중동로 100, 팰리스카운티 209호 (중동)",경기도 부천시 원미구 중동 1289 팰리스카운티 209호,14613,37.4887382052,126.7658249447,,179378.469203503    ,443105.444604328    ,동물약국,0,000
부천시,시원약국,2022-11-17,,0000,정상,,0323237665,,14544,"경기도 부천시 원미구 상동로 87, 가나베스트타운 쓰리 1층 112호 (상동)",경기도 부천시 원미구 상동 544-4 가나베스트타운 쓰리 ,14544,37.5052029115,126.7524263231,,178038.654941912    ,444806.206937757    ,동물약국,0,000
부천시,별님약국,2022-06-16,,0000,정상,,0323251816,,14545,"경기도 부천시 원미구 상동로 90, 메가플러스 104호 (상동)",경기도 부천시 원미구 상동 541-1 메가플러스 ,14545,37.5051300224,126.7537281611,,178156.560320666    ,444798.495006961    ,동물약국,0,000
부천시,하나로약국,2022-07-11,,0000,정상,,0323265358,,14548,"경기도 부천시 원미구 중동로 258, 금강프라자 101호 (중동)",경기도 부천시 원미구 중동 1150 금강프라자 ,14548,37.5028567386,126.7692844624,,179529.005913695    ,444540.836790843    ,동물약국,0,000
부천시,스마일약국,2023-08-02,,0000,정상,,0323491119,,14762,"경기도 부천시 소사구 소사로 180, 1층 101호 (소사본동)",경기도 부천시 소사구 소사본동 184-8 101호,14762,37.4742466157,126.7957895390,,181866.243570898    ,441359.307998074    ,동물약국,0,000
부천시,다인약국,2023-05-04,,0000,정상,,070-4833-2763,,14539,"경기도 부천시 원미구 신흥로 223, 신중동역 랜드마크 푸르지오 시티 5층 514, 515호 (중동)","경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오 시티 514,호",14539,37.5041192287,126.7752345673,,180055.338981845    ,444675.457254185    ,동물약국,0,000
부천시,박약국,2022-08-05,,0000,정상,,0327159636,,14621,"경기도 부천시 원미구 부일로 293, LT TOWER 1층 일부호 (상동)",경기도 부천시 원미구 상동 318-5 LT TOWER ,14621,37.4885924412,126.7626817680,,178951.603612517    ,442963.868596133    ,동물약국,0,000
부천시,힘찬약국,2022-07-20,,0000,정상,,,,14762,"경기도 부천시 소사구 소사로 186, 1 1층 일부호 (소사본동)",경기도 부천시 소사구 소사본동 184-4 1 ,14762,37.4748591643,126.7957272440,,181860.802474934    ,441426.956462995    ,동물약국,0,000
부천시,아름약국,2022-05-26,,0000,정상,,032-327-9922,,14580,"경기도 부천시 원미구 소향로 246, 새롬프라자 6차 107호 (중동)",경기도 부천시 원미구 중동 1134 새롬프라자 6차 ,14580,37.5003059220,126.7751356686,,180048.189838548    ,444255.969340294    ,동물약국,0,000
부천시,이강약국,2022-12-21,,0000,정상,,0323228593,,14546,"경기도 부천시 원미구 석천로 171, 중동프라자 112호 (중동)",경기도 부천시 원미구 중동 1162-5 중동프라자 ,14546,37.5029949535,126.7625175247,,178927.879428807    ,444542.260292148    ,동물약국,0,000
부천시,맑은약국,2023-04-04,,0000,정상,,,,14548,"경기도 부천시 원미구 길주로 272, 코스모폴리탄 5층 513호 (중동)",경기도 부천시 원미구 중동 1141 코스모폴리탄 ,14548,37.5029666994,126.7724964803,,179813.702398298    ,444548.916949799    ,동물약국,0,000
부천시,약대종로약국,2023-09-06,,0000,정상,,677-0541,,14492,"경기도 부천시 오정구 중동로 426, 창안빌딩 1층 (삼정동)",경기도 부천시 오정구 삼정동 303-1 . ,14492,37.5177634132,126.7704857204,,179630.516822921    ,446195.879345772    ,동물약국,0,000
부천시,오정온누리약국,2013-11-13,,0000,정상,,6778275,0,14442,"경기도 부천시 오정로 247 (오정동, 썬프라자)",경기도 부천시 오정동 216-1번지 썬프라자,14442,37.5295635453,126.7854799594,,,,동물약국,0,000
부천시,한사랑약국,2021-12-20,,0000,정상,,,,14668,경기도 부천시 원미구 지봉로121번길 6(역곡동),경기도 부천시 원미구 역곡동 106-7 ,14668,37.4889113820,126.8125853505,,183353.474134557    ,442988.176273171    ,동물약국,0,000
부천시,원종이화약국,2022-05-16,,0000,정상,,0326837133,,14424,경기도 부천시 오정구 소사로 754(원종동),경기도 부천시 오정구 원종동 280-12 ,14424,37.5232636848,126.8052086044,,182709.831280668    ,446798.999600468    ,동물약국,0,000
부천시,새봄약국,2021-04-07,,0000,정상,,032-612-9195,,14637,"경기도 부천시 원미구 부일로 474, 1층 (심곡동)",경기도 부천시 원미구 심곡동 175-24 ,14637,37.4857591620,126.7826850194,,180709.365759601    ,442637.943016467    ,동물약국,0,000
부천시,생명사랑약국,2018-11-02,,0000,정상,,,,14427,"경기도 부천시 오정구 소사로 793, 1층 (원종동)",경기도 부천시 오정구 원종동 230-4 ,14427,37.5269459901,126.8044954117,,182647.703254829    ,447210.167710357    ,동물약국,0,000
부천시,초록약국,2021-05-31,,0000,정상,,,,14711,"경기도 부천시 소사구 경인로 222, 니나 메디컬 타워 1층 일부호 (심곡본동)",경기도 부천시 소사구 심곡본동 668-23 니나 메디컬 타워 ,14711,37.4829761478,126.7800762374,,180476.273260961    ,442333.505813332    ,동물약국,0,000
부천시,세븐웰약국,2021-07-07,,0000,정상,,,,14545,"경기도 부천시 원미구 길주로 118, 홈플러스부천상동점 3층 (상동)",경기도 부천시 원미구 상동 540-1 홈플러스부천상동점 ,14545,37.5043271458,126.7550485645,,178267.428293028    ,444706.144749999    ,동물약국,0,000
