시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
고양시,가좌동물병원,2012-06-29,,3,폐업,2022-04-01,031-922-5777,0,,경기도 고양시 일산서구 가좌3로 7-1,경기도 고양시 일산서구 가좌동 308-1 마루프라자 나동 102.103호,10209,37.6854228548,126.7201923221,,175252.6592,464804.4177,동물병원,,
고양시,행복한 동물병원,2006-04-05,,3,폐업,2011-01-13,,55.92,,경기도 고양시 일산서구 가좌3로 7-1,경기도 고양시 일산서구 가좌동 308-1번지 나동 105호,10209,37.6854228548,126.7201923221,,204899.2542,471654.933,동물병원,,
고양시,위즈펫동물병원 킨텍스점,2014-11-20,,3,폐업,2019-12-31,,0,,경기도 고양시 일산서구 주엽로 79,경기도 고양시 일산서구 대화동 1050-171번지 롯데빅마켓 킨텍스점 지하1층,10391,37.6672704473,126.7536496647,,178207.7985,462784.5877,동물병원,,
고양시,하노버 동물병원(대화분원),2003-12-15,,3,폐업,2007-12-13,925-3567,0,,경기도 고양시 일산서구 대화로 115,경기도 고양시 일산서구 대화동 1463-1번지,10218,37.6697008144,126.7334760172,,176414.6241,463073.6609,동물병원,,
고양시,문촌동물병원,2009-06-24,,3,폐업,2019-05-09,916-4575,0,,경기도 고양시 일산서구 대산로211번길 7-3,경기도 고양시 일산서구 대화동 2145-1번지,10377,37.6779065971,126.7551647725,,178333.0583,463971.8409,동물병원,,
고양시,펫스마일동물병원,2009-11-19,,3,폐업,2022-11-25,919-7582,0,,경기도 고양시 일산서구 일산로741번길 5-1,경기도 고양시 일산서구 대화동 2194-4,10377,37.6771591586,126.7509990927,,214939.2128,415471.1307,동물병원,,
고양시,열린동물병원,2008-04-01,,3,폐업,2013-04-02,031-916-7582,0,,경기도 고양시 일산서구 호수로856번길 73-20,경기도 고양시 일산서구 대화동 2252-1번지,10383,37.6739634228,126.7487859776,,180109.0357,442403.2652,동물병원,,
고양시,건국동물병원,1999-10-01,,3,폐업,2009-02-17,9191175,0,,경기도 고양시 일산서구 경의로 844,경기도 고양시 일산서구 덕이동 267-1번지,10232,37.6928802304,126.7598922826,,218391.8761,448705.2936,동물병원,,
고양시,좋은,1999-03-22,,3,폐업,2006-04-25,9224068,0,,경기도 고양시 일산서구 일산로 557,경기도 고양시 일산서구 일산동 1062번지,10375,37.6781460164,126.7660376720,,179291.0604,463996.9265,동물병원,,
고양시,일산제일동물병원,1998-07-30,,3,폐업,2021-03-19,031-913-7266,0,,경기도 고양시 일산서구 일산로 580,경기도 고양시 일산서구 일산동 1065 정발빌딩,10374,37.6796574947,126.7641516020,,179126.0914,464165.0142,동물병원,,
고양시,주주 동물병원,2004-06-09,,3,폐업,2008-12-09,031-975-2233,0,,경기도 고양시 일산서구 고양대로 732,경기도 고양시 일산서구 일산동 13블럭 3롯트 대진빌딩 103호,10354,37.6827304877,126.7771860171,,,,동물병원,,
고양시,중산종합동물병원,1997-10-11,,3,폐업,2022-08-31,031-976-8939,0,,경기도 고양시 일산서구 고봉로 299,경기도 고양시 일산서구 일산동 555-9 42통5반,10340,37.6858946979,126.7772800655,,180284.9852,464853.379,동물병원,,
고양시,현대동물병원,2009-09-16,,3,폐업,2014-10-31,977-5075,0,,경기도 고양시 일산서구 고봉로 317,경기도 고양시 일산서구 일산동 573번지 고봉빌딩 101호,10339,37.6875067131,126.7770602722,,196420.514,431448.9719,동물병원,,
고양시,탑케어동물병원,2020-05-28,,3,폐업,2022-01-11,1666-7501,0,,경기도 고양시 덕양구 화신로272번길 5,경기도 고양시 덕양구 화정동 984-8,10500,37.6312311266,126.8310641950,,185013.7034,458778.5228,동물병원,,
고양시,Dr. 헤리엇 동물병원,2005-09-08,,3,폐업,2006-06-05,,0,,경기도 고양시 일산동구 일산로 251,경기도 고양시 일산동구 마두동 753번지 102호,10416,37.6582318117,126.7874343753,,181174.9813,461782.7072,동물병원,,
고양시,일산종합동물병원,2001-05-29,,3,폐업,2011-02-17,905-0215,0,,경기도 고양시 일산동구 백석로108번길 7-9,경기도 고양시 일산동구 백석동 1157-3번지,10445,37.6490711344,126.7898911011,,181389.4604,460761.8881,동물병원,,
고양시,호수,2002-05-23,,3,폐업,2004-03-06,9055182,0,,경기도 고양시 일산동구 강송로125번길 59-8,경기도 고양시 일산동구 백석동 1201-2 번지,10420,37.6480774032,126.7835525789,,,,동물병원,,
고양시,봄빛 동물병원,2010-10-07,,3,폐업,2011-06-27,912-9465,0,,경기도 고양시 일산동구 강송로87번길 8-10,경기도 고양시 일산동구 백석동 1244-3 번지 1층,10446,37.6477188776,126.7883509947,,,,동물병원,,
고양시,인다임,2001-07-20,,3,폐업,2008-09-01,9088542,0,,경기도 고양시 일산동구 강석로 17,경기도 고양시 일산동구 백석동 1292번지,10447,37.6447906724,126.7870413811,,181135.547,460291.3907,동물병원,,
고양시,애니웰동물병원,2006-05-11,,3,폐업,2011-01-24,,53,,경기도 고양시 일산동구 장백로 13,경기도 고양시 일산동구 백석동 1314번지 성우아뜨리움오피스텔 110호,10449,37.6396978726,126.7899803293,,181390.5083,459748.4885,동물병원,,
고양시,서울종합동물병원백석,2013-12-11,,3,폐업,2015-08-26,031-904-7587,0,,경기도 고양시 일산동구 호수로 340-25,경기도 고양시 일산동구 백석동 1320번지,10449,37.6388182315,126.7875971678,,181196.2805,459636.8071,동물병원,,
고양시,메리알 동물병원,2018-05-17,,3,폐업,2019-01-14,031-816-7879,0,,경기도 고양시 일산동구 호수로 358-25,경기도 고양시 일산동구 백석동 1324번지 동문타워II,10449,37.6399272494,126.7861697718,,181044.6638,459762.2719,동물병원,,
고양시,백석동물병원,2004-06-22,,3,폐업,2007-07-10,031-817-0075,0,,경기도 고양시 일산동구 중앙로 1055,경기도 고양시 일산동구 백석동 1332-1번지 레이크하임상가 109호,10447,37.6436965668,126.7864624177,,181077.7313,460179.0262,동물병원,,
고양시,더베츠동물병원,2003-09-01,,3,폐업,2007-07-11,919-4825,0,,경기도 고양시 일산동구 고봉로 32-6,경기도 고양시 일산동구 장항동 736번지 엔트리윈프라자 108호,10364,37.6645604050,126.7656045619,,179250.27,462489.56,동물병원,,
고양시,페리토-웰니스동물병원,2019-12-03,,3,폐업,2021-02-08,031-926-3070,,,경기도 고양시 일산동구 중앙로1275번길 64,경기도 고양시 일산동구 장항동 755 홈플러스 일산점 4층,10401,37.6590645766,126.7688671725,,213645.0482,437950.6342,동물병원,,
고양시,웰니스 동물병원,2019-09-04,,3,폐업,2019-10-08,319081756,,,경기도 고양시 일산동구 중앙로1275번길 64,경기도 고양시 일산동구 장항동 755번지 홈플러스 일산점 4층,10401,37.6590645766,126.7688671725,,179536.2127,461876.5316,동물병원,,
고양시,쿨펫동물병원(장항점),2011-07-05,,3,폐업,2014-12-14,031-908-1756,0,,경기도 고양시 일산동구 중앙로1275번길 64,경기도 고양시 일산동구 장항동 755번지 홈플러스 지하 1층,10401,37.6590645766,126.7688671725,,181002.7775,485203.0121,동물병원,,
고양시,라페스타 동물병원,2003-10-06,,3,폐업,2006-11-17,031-922-2043,0,,경기도 고양시 일산동구 무궁화로 20-11,경기도 고양시 일산동구 장항동 761번지,10401,37.6618144398,126.7675476974,,179402.9011,462211.3375,동물병원,,
고양시,라페스타종합동물병원,2015-03-16,,3,폐업,2015-03-19,031-904-7582,47.78,,경기도 고양시 일산동구 무궁화로 20-11,경기도 고양시 일산동구 장항동 761번지 라페스타 F동 117호,10401,37.6618144398,126.7675476974,,179402.9011,462211.3375,동물병원,,
고양시,웨스턴 동물병원,2007-04-13,,3,폐업,2009-04-23,,0,,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 867번지 웨스턴돔1동 A175호,10403,37.6558930852,126.7719705633,,179810.179,461526.1644,동물병원,,
고양시,고양,2002-01-18,,3,폐업,2006-08-03,9620123,0,,경기도 고양시 덕양구 동헌로 461,경기도 고양시 덕양구 고양동 176-8번지,10272,37.7070133311,126.9030351161,,,,동물병원,,
고양시,하나로 동물병원,2010-07-07,,3,폐업,2011-12-23,,0,,경기도 고양시 덕양구 혜음로 89,경기도 고양시 덕양구 고양동 8-7번지 명빌딩 4층,10272,37.7084221400,126.9017985619,,191275.5077,467337.4604,동물병원,,
고양시,대한동물병원,2009-07-02,,3,폐업,2009-11-03,,0,,경기도 고양시 덕양구 읍내로 84-4,경기도 고양시 덕양구 고양동 89번지 (1층),10274,37.7048284571,126.8987644608,,191003.4478,466938.0297,동물병원,,
고양시,펫앤유 24시 동물병원,2017-03-30,,3,폐업,2023-08-22,031-962-8274,0,,경기도 고양시 덕양구 통일로 1128,경기도 고양시 덕양구 내유동 431-9,10264,37.7150059021,126.8514377811,,204544.135,471287.9039,동물병원,,
고양시,에덴동물병원,1991-06-11,,3,폐업,2012-04-27,,0,,,경기도 고양시 덕양구 덕은동 83-6 번지,,37.5913362711,126.8825339876,,,,동물병원,,
고양시,삼송우리동물병원,2015-04-07,,3,폐업,2020-02-28,02-381-7553,0,,경기도 고양시 덕양구 동세로 22-4,경기도 고양시 덕양구 동산동 361-4번지,10597,37.6452825114,126.8874220188,,189993.9472,460329.1443,동물병원,,
고양시,리즈펫동물병원,2020-03-09,,3,폐업,2023-07-31,02-479-2285,0,,경기도 고양시 덕양구 동송로 33,경기도 고양시 덕양구 동산동 369 이편한세상시티삼송 1층 22호,10595,37.6498811890,126.8965324165,,190793.7456,460809.3268,동물병원,,
고양시,삼송가축병원,1965-02-20,,3,폐업,2006-05-10,,0,,경기도 고양시 덕양구 삼송로193번길 13,경기도 고양시 덕양구 삼송동 23-1 번지,10556,37.6540327274,126.8958299568,,,,동물병원,,
고양시,통일동물병원,1991-12-17,,3,폐업,2007-09-14,,0,,경기도 고양시 덕양구 삼송로 143-1,경기도 고양시 덕양구 삼송동 77-11 번지,10556,37.6528301812,126.8898427074,,,,동물병원,,
고양시,한국마사회 원당목장 동물병원,2005-12-22,,3,폐업,2007-01-26,966-2998,438,,,경기도 고양시 덕양구 원당동 산 38-72번지,10292,,,,,,동물병원,,
고양시,원당가축병원,1984-08-08,,3,폐업,2008-09-04,,0,,경기도 고양시 덕양구 마상로126번길 97,경기도 고양시 덕양구 주교동 611-9 번지,10461,37.6564996476,126.8334110505,,,,동물병원,,
고양시,행복한,2003-01-20,,3,폐업,2005-03-22,,0,,,경기도 고양시 일산동구 장항동 702-4번지,,,,,,,동물병원,,
고양시,금호동물병원,2008-06-27,,3,폐업,2009-07-24,031-974-8575,9.5,,경기도 고양시 덕양구 토당로 115,경기도 고양시 덕양구 토당동 282-2 번지 외6필지 금호프라자 132호,10506,37.6254989841,126.8169615534,,,,동물병원,,
고양시,수,2001-07-25,,3,폐업,2019-01-29,9739949,0,,경기도 고양시 덕양구 지도로 43,경기도 고양시 덕양구 토당동 389-20 번지,10510,37.6209718131,126.8243571773,,,,동물병원,,
고양시,탑 동물병원,2009-02-20,,3,폐업,2010-04-16,970-7765,0,,경기도 고양시 덕양구 토당로12번길 30,경기도 고양시 덕양구 토당동 866-2번지,10510,37.6189072205,126.8242625487,,184462.3385,457514.1852,동물병원,,
고양시,탑 동물병원,2010-07-13,,3,폐업,2020-04-10,,0,,경기도 고양시 덕양구 행당로 2,경기도 고양시 덕양구 토당동 882번지 가남프라자 108호,10516,37.6198384636,126.8247640338,,,,동물병원,,
고양시,네내동물병원,2015-05-01,,3,폐업,2018-04-14,031-938-0119,33,,경기도 고양시 덕양구 중앙로 472,경기도 고양시 덕양구 행신동 180-1번지 1층 제6호,10492,37.6192855866,126.8433864275,,186092.7009,457433.8119,동물병원,,
고양시,경서동물병원,2015-11-04,,3,폐업,2018-12-07,02-3158-0734,,,경기도 고양시 덕양구 중앙로 136,경기도 고양시 덕양구 화전동 219-14번지,10538,37.6007975532,126.8729125528,,188707.2078,455391.5237,동물병원,,
고양시,화정에덴,2002-08-03,,3,폐업,2003-05-19,9687772,0,,경기도 고양시 덕양구 화중로138번길 5-9,경기도 고양시 덕양구 화정동 893-3 번지,10477,37.6399931232,126.8328444933,,,,동물병원,,
고양시,굿모닝동물병원,2008-07-03,,3,폐업,2019-03-31,031-967-8875,55.96,,경기도 고양시 덕양구 화중로138번길 5-9,경기도 고양시 덕양구 화정동 893-3번지,10477,37.6399931232,126.8328444933,,224246.4058,388817.6254,동물병원,,
고양시,동물의 왕국,2003-01-27,,3,폐업,2017-02-28,031-967-5432,0,,경기도 고양시 덕양구 화중로151번길 3,경기도 고양시 덕양구 화정동 913번지 1층,10476,37.6404679184,126.8323301922,,185130.6039,459802.213,동물병원,,
고양시,행복이 가득한 동물종합병원,2002-04-29,,3,폐업,2007-03-30,8174779,0,,경기도 고양시 덕양구 화정로 53,경기도 고양시 덕양구 화정동 969-1번지,10497,37.6352288909,126.8319237237,,185093.2323,459216.2143,동물병원,,
고양시,쿨펫 동물병원,2004-03-15,,3,폐업,2005-09-01,,0,,경기도 고양시 덕양구 화중로 66,경기도 고양시 덕양구 화정동 982번지 롯데마그넷 2층,10500,37.6329529662,126.8311167607,,185024.6818,458969.1253,동물병원,,
고양시,서울동물병원,1996-08-16,,3,폐업,2008-09-01,9749982,0,,경기도 고양시 덕양구 화중로 60,경기도 고양시 덕양구 화정동 983번지,10500,37.6324374988,126.8308153810,,193554.2562,387274.7559,동물병원,,
고양시,행복한 동물병원,2023-04-21,,0001,휴업,,,49.73,10401,"경기도 고양시 일산동구 중앙로1275번길 60-17, 트루엘 파크스테이 319, 320호 (장항동)",경기도 고양시 일산동구 장항동 756-5 트루엘 파크스테이 ,10401,37.6594293159,126.7680926522,,179467.697430072    ,461917.865631792    ,동물병원,0,000
과천시,삼포동물병원,2020-10-16,,0000,정상,,02-509-1944,0,13822,"경기도 과천시 경마공원대로 107, 한국마사회 (주암동)",경기도 과천시 주암동 685 한국마사회 ,13822,37.4430912297,127.0175191267,,201414.290510998    ,438412.741689539    ,동물병원,0,000
과천시,마사랑동물병원,2005-07-08,,1,정상,,,0,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685-12,13822,37.4430912297,127.0175191267,,201498.2097,437860.2023,동물병원,,
과천시,한국마사회 서울부속동물병원,2013-02-22,,1,정상,,02-509-1911,0,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685 한국마사회,13822,37.4430912297,127.0175191267,,201414.2905,438412.7417,동물병원,,
과천시,삼포동물병원,2020-10-16,,1,정상,,02-509-1944,,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685 한국마사회,13822,37.4430912297,127.0175191267,,201414.2905,438412.7417,동물병원,,
과천시,명성동물병원,2020-10-07,,1,정상,,,53.09,,경기도 과천시 삼부골로 26,경기도 과천시 주암동 439 GT Motors,13820,37.4469245702,127.0225819335,,201928.2793,438305.7598,동물병원,,
과천시,과천우주동물병원,2022-02-23,,1,정상,,02-6949-0883,43.2,,경기도 과천시 별양로 11,경기도 과천시 원문동 10 과천위버필드근린생활시설 1동 101호,13839,37.4214493359,126.9896075780,,199091.901,435651.9778,동물병원,,
과천시,슈르+ 동물병원,2011-07-19,,1,정상,,,51.47,,,경기도 과천시 별양동 91 3동,13838,37.4248700320,126.9927489343,,199267.4099,435854.2545,동물병원,,
과천시,구자동동물병원,2018-07-24,,1,정상,,02-504-7588,24.2,,경기도 과천시 별양상가1로 38,경기도 과천시 별양동 1-7번지 백두빌딩,13837,37.4281635182,126.9935631022,,199359.55,436226.12,동물병원,,
과천시,꾸러기동물병원,2016-01-04,,1,정상,,02-502-7509,27,,경기도 과천시 별양상가2로 20,경기도 과천시 별양동 1-18,13837,37.4268251693,126.9925549060,,199271.515,436077.66,동물병원,,
과천시,서울대공원 동물병원,2010-03-16,,1,정상,,02-500-7770~7774,1336,,경기도 과천시 대공원광장로 102,경기도 과천시 막계동 159-1 서울대공원,13829,37.4364431708,127.0141028429,,201189.3597,437091.6139,동물병원,,
과천시,서울동물병원,2006-11-22,,1,정상,,02-503-7787,29.48,,경기도 과천시 용마로 2,경기도 과천시 과천동 513-4번지,13812,37.4480596930,126.9942656188,,213920.1929,438281.7109,동물병원,,
과천시,닥터임 동물병원,2008-04-13,,1,정상,,02-509-1924,57.6,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685-18,13822,37.4430912297,127.0175191267,,201787.4186,438361.307,동물병원,,
과천시,봄앤동물병원,2021-02-04,,1,정상,,02-2038-7718,,,,경기도 과천시 부림동 49 과천센트럴파크푸르지오써밋 상가동 205호,,37.4324987213,126.9987240570,,199955.8058,436639.0689,동물병원,,
과천시,ABC 동물의료센터,2024-11-08,,0000,정상,,02-2138-0575,0,13837,"경기도 과천시 별양상가3로 14, e편한세상 시티 과천 1층 112, 113, 114호 (별양동)",경기도 과천시 별양동 1-22 e편한세상 시티 과천 112호,13837,37.4257832336,126.9913073948,,199159.234715503    ,435964.704390001    ,동물병원,0,000
과천시,여기로양한방동물병원,2024-10-27,,0000,정상,,02-2088-3388,,13824,"경기도 과천시 과천대로2길 6, 과천 테라스 원 308,309,310호 (갈현동)","경기도 과천시 갈현동 79-1 과천 테라스 원 308,309,310호 ",13824,37.4071831930,126.9798513000,,198130.045581293    ,433997.521428805    ,동물병원,0,000
과천시,슈르+ 동물병원,2011-07-19,,0000,정상,,,51.47,13838,"경기도 과천시 별양상가2로 35, 3동 2층 218,219,220호 (별양동)",경기도 과천시 별양동 91 3동 ,13838,37.4253889761,126.9918525646,,199267.409865018    ,435854.254493838    ,동물병원,0,000
과천시,명성동물병원,2020-10-07,,0000,정상,,,53.09,13820,"경기도 과천시 삼부골로 26, GT Motors 1층 (주암동)",경기도 과천시 주암동 439 GT Motors ,13820,37.4469245702,127.0225819335,,201928.279327517    ,438305.759819239    ,동물병원,0,000
과천시,마사랑동물병원,2005-07-08,,0000,정상,,,0,13822,경기도 과천시 경마공원대로 107 (주암동),경기도 과천시 주암동 685-12 ,13822,37.4430912297,127.0175191267,,201498.209730765    ,437860.202279716    ,동물병원,0,000
과천시,한국마사회 서울부속동물병원,2013-02-22,,0000,정상,,02-509-1911,0,13822,"경기도 과천시 경마공원대로 107, 한국마사회 (주암동)",경기도 과천시 주암동 685 한국마사회 ,13822,37.4459244357,127.0116448222,,201414.290510998    ,438412.741689539    ,동물병원,0,L00
과천시,서울대공원 동물병원,2010-03-16,,0000,정상,,02-500-7770~7774,1336,13829,"경기도 과천시 대공원광장로 102, 서울대공원 (막계동)",경기도 과천시 막계동 159-1 서울대공원 ,13829,37.4364431708,127.0141028429,,201189.359741209    ,437091.61394503     ,동물병원,0,O00
과천시,과천우주동물병원,2022-02-23,,0000,정상,,02-6949-0883,43.2,13839,경기도 과천시 별양로 39(원문동),경기도 과천시 원문동 10 과천위버필드근린생활시설 1동 101호,13839,37.4228024625,126.9919491565,,199091.900989804    ,435651.977842872    ,동물병원,0,000
과천시,봄앤동물병원,2021-02-04,,0000,정상,,02-2038-7718,0,13832,"경기도 과천시 별양로 164, 상가동 2층 205호 (부림동, 과천센트럴파크푸르지오써밋)",경기도 과천시 부림동 49 과천센트럴파크푸르지오써밋 상가동 205호,13832,37.4314166511,126.9997239505,,199955.805849567    ,436639.068934628    ,동물병원,0,000
과천시,서울동물병원,2006-11-22,,0000,정상,,02-503-7787,29.48,13812,경기도 과천시 용마로 2 (과천동),경기도 과천시 과천동 513-4 ,13812,37.4480596930,126.9942656188,,199420.048751578    ,438431.484462609    ,동물병원,0,000
과천시,과천종합 동물병원,2005-07-25,,3,폐업,2014-11-25,02-502-2688,0,,,경기도 과천시 별양동 벽산상가 1층 114호,,,,,,,동물병원,,
과천시,한국마사회 부속동물병원,1989-09-02,,3,폐업,2005-06-03,,0,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685번지,13822,37.4430912297,127.0175191267,,201414.2905,438412.7417,동물병원,,
과천시,준마동물병원,2004-06-30,,3,폐업,2005-07-08,,399,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685-0012번지,13822,37.4430912297,127.0175191267,,201498.2097,437860.2023,동물병원,,
과천시,삼포마필동물병원,1993-09-10,,3,폐업,2020-11-18,509-1944,96,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685,13822,37.4430912297,127.0175191267,,201414.2905,438412.7417,동물병원,,
과천시,닥터임 동물병원,2004-06-29,,3,폐업,2006-07-31,,185,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685-0018번지,13822,37.4430912297,127.0175191267,,201787.4186,438361.307,동물병원,,
과천시,닥터임 동물병원,2008-04-13,,0002,폐업,2024-04-26,02-509-1924,57.6,13822,경기도 과천시 경마공원대로 107 (주암동),경기도 과천시 주암동 685-18 ,13822,37.4430912297,127.0175191267,,201787.418612161    ,438361.306957328    ,동물병원,0,000
과천시,정다운 동물병원,2013-07-30,,3,폐업,2018-07-23,02-504-7588,0,,경기도 과천시 별양상가1로 38,경기도 과천시 별양동 1-7번지 1층 110호,13837,37.4281635182,126.9935631022,,199359.55,436226.12,동물병원,,
과천시,웰펫동물병원,2003-09-22,,3,폐업,2005-02-23,,45,,경기도 과천시 별양상가3로 11,경기도 과천시 별양동 1-19번지 뉴코아백화점5층,13837,37.4262633755,126.9918692595,,199398.0453,436047.1996,동물병원,,
과천시,웰펫동물병원,2007-01-09,,3,폐업,2013-06-27,507-1235,33,,경기도 과천시 별양로 85,경기도 과천시 별양동 7번지 복합상가 214,13838,37.4265094980,126.9946140557,,,,동물병원,,
과천시,가나동물병원,2001-09-22,,3,폐업,2003-11-06,,66,,경기도 과천시 별양상가1로 37,경기도 과천시 별양동 1-5번지,13837,37.4284258757,126.9937873867,,,,동물병원,,
과천시,웰펫동물병원,2005-02-23,,3,폐업,2005-07-18,,33,,경기도 과천시 별양상가3로 11,경기도 과천시 별양동 1-19 번지 뉴코아백화점4층,13837,37.4262633755,126.9918692595,,,,동물병원,,
과천시,꾸러기 동물병원,2009-01-05,,3,폐업,2010-03-02,02-502-7509,20,,경기도 과천시 별양상가2로 20,경기도 과천시 별양동 1-18번지 새서울프라자 1층 24호,13837,37.4268251693,126.9925549060,,199271.515,436077.66,동물병원,,
과천시,과천25시 동물병원,2003-12-30,,3,폐업,2005-07-25,,0,,경기도 과천시 별양상가로 7,경기도 과천시 별양동 1-11번지 벽산상가 1층124호,13837,37.4279985633,126.9929312719,,199306.9032,436211.2263,동물병원,,
과천시,경기 말 전문병원,2003-12-30,,3,폐업,2004-06-28,,21.59,,경기도 과천시 문원청계6길 62,경기도 과천시 문원동 115-402번지,13827,37.4219622280,127.0107155281,,200879.1811,435536.5438,동물병원,,
과천시,웰펫동물병원,2003-09-20,,3,폐업,2003-09-20,,0,,경기도 과천시 별양상가3로 11,경기도 과천시 별양동 1-19번지 뉴코아백화점5층,13837,37.4262633755,126.9918692595,,,,동물병원,,
과천시,웰펫동물병원,2005-07-18,,3,폐업,2006-01-20,,0,,경기도 과천시 별양상가3로 11,경기도 과천시 별양동 1-19 번지 뉴코아백화점4층,13837,37.4262633755,126.9918692595,,199209.0211,436019.9654,동물병원,,
과천시,웰펫동물병원,2006-01-23,,3,폐업,2007-01-04,02-507-1235,0,,경기도 과천시 별양상가3로 11,경기도 과천시 별양동 1-19 번지 NC백화점 4층,13837,37.4262633755,126.9918692595,,199209.0211,436019.9654,동물병원,,
과천시,꾸러기 동물병원,2010-03-03,,3,폐업,2015-12-30,,15,,경기도 과천시 별양상가2로 20,경기도 과천시 별양동 1-18번지,13837,37.4268251693,126.9925549060,,199271.515,436077.66,동물병원,,
과천시,김창식,2004-07-02,,3,폐업,2007-04-12,,185,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685-18번지 가측,13822,37.4430912297,127.0175191267,,201787.4186,438361.307,동물병원,,
과천시,과천25시동물병원,2003-08-01,,3,폐업,2005-07-25,,99,,경기도 과천시 별양상가로 7,경기도 과천시 별양동 1-11번지 벽산상가 1층 124호,13837,37.4279985633,126.9929312719,,199306.9032,436211.2263,동물병원,,
과천시,과천종합동물병원,2003-01-10,,3,폐업,2003-07-30,,28,,경기도 과천시 별양상가로 7,경기도 과천시 별양동 1-11번지,13837,37.4279985633,126.9929312719,,199306.9032,436211.2263,동물병원,,
과천시,꾸러기동물병원,2002-11-29,,3,폐업,2009-01-05,502-7509,28.3,,경기도 과천시 별양상가2로 20,경기도 과천시 별양동 새서울프라자217-104,13837,37.4268251693,126.9925549060,,,,동물병원,,
과천시,주암동물병원,1997-01-16,,3,폐업,2003-12-01,,0,,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685번지,13822,37.4430912297,127.0175191267,,201414.2905,438412.7417,동물병원,,
광명시,김민성 동물병원,2016-06-20,,1,정상,,02-2686-7582,32.69,,,경기도 광명시 철산동 637번지 종합상가동 112호,14241,37.4703709903,126.8692201352,,188352.6844,441123.7729,동물병원,,
광명시,치료해주오,2021-04-06,,1,정상,,02-6951-1432,0,,경기도 광명시 금하로 464,경기도 광명시 소하동 1335,14316,37.4484470224,126.8840449468,,213463.1063,457886.7475,동물병원,,
광명시,광명 24 아이디동물의료센터,2019-06-11,,1,정상,,02-6952-2475,196,,경기도 광명시 오리로 870,경기도 광명시 철산동 259,14235,37.4760501158,126.8659604517,,188074.6317,441551.823,동물병원,,
광명시,하안동물병원,2014-05-19,,1,정상,,02-897-7580,0,,경기도 광명시 하안로 309,경기도 광명시 하안동 34-3 세인빌딩,14248,37.4629693732,126.8791539685,,189237.7661,440096.6046,동물병원,,
광명시,모아동물병원,2015-05-06,,1,정상,,02-6085-4777,194.22,,경기도 광명시 하안로 314,경기도 광명시 하안동 33 1층,14247,37.4636093693,126.8791599843,,212949.4423,438781.8782,동물병원,,
광명시,광명시티동물병원,2013-06-18,,1,정상,,897-7585,85,,경기도 광명시 금하로 522,경기도 광명시 소하동 38-2번지,14318,37.4505966159,126.8900985745,,190207.558,438720.8575,동물병원,,
광명시,메디힐동물병원,2020-04-17,,1,정상,,02-6275-0075,128,,경기도 광명시 신기로 21,경기도 광명시 일직동 511-5 GS steel Tower,14344,37.4201786592,126.8837341013,,189636.8295,435346.5131,동물병원,,
광명시,온빛동물병원,2016-12-26,,1,정상,,28988971,100.75,,경기도 광명시 오리로 352,경기도 광명시 소하동 1269번지,14327,37.4339842380,126.8796534433,,189281.5876,436877.8227,동물병원,,
광명시,봄빛동물병원,2013-08-12,,1,정상,,2619-7588,38,,경기도 광명시 디지털로 56,경기도 광명시 철산동 634번지,14242,37.4723569237,126.8731616454,,188817.8038,441078.6245,동물병원,,
광명시,아이튼튼 동물병원,2020-03-03,,1,정상,,02-899-7580,105.84,,경기도 광명시 신기로 7,경기도 광명시 일직동 510-8 골드스타빌딩 205호,14344,37.4206048681,126.8824987603,,189527.6415,435394.6372,동물병원,,
광명시,같은마음 동물병원,2023-01-06,,1,정상,,02-6949-5915,183.19,,경기도 광명시 광명로832번길 5,경기도 광명시 광명동 342-5,14273,37.4734346855,126.8523887721,,186873.516,441259.0922,동물병원,,
광명시,해담동물병원,2013-02-12,,1,정상,,588-8275,493,,경기도 광명시 디지털로 13,경기도 광명시 철산동 424 한국빌딩,14240,37.4739656716,126.8688958814,,188332.568,441316.9331,동물병원,,
광명시,웰니스 동물병원,2024-02-29,,0000,정상,,899-8779,0,14316,"경기도 광명시 소하로 97, 3층 (소하동)",경기도 광명시 소하동 1339-3 ,14316,37.4465293847,126.8844789638,,189714.449800306    ,438279.937828733    ,동물병원,0,000
