시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
군포시,그랜드동물병원,1997-12-10,,1,정상,,453-7582,0,,경기도 군포시 군포로 521-1,경기도 군포시 당동 775-8번지,15860,37.3529434,126.9452342,,195077.823,427880.1172,동물병원,,
군포시,산본중앙동물병원,2012-07-16,,1,정상,,031)395-0079,0,,경기도 군포시 고산로 686,경기도 군포시 산본동 207-2,15814,37.37096666,126.9348127,,194157.1294,429880.1996,동물병원,,
군포시,뉴에스동물병원,2016-11-07,,1,정상,,031-397-0071,299,,경기도 군포시 산본로343번길 7,경기도 군포시 산본동 1132 창선빌딩,15865,37.36073153,126.9319874,,193904.141,428744.9786,동물병원,,
군포시,쿨펫동물병원,2016-08-11,,1,정상,,031-398-0075,0,,경기도 군포시 산본로 347,경기도 군포시 산본동 1123번지 이마트 5층,15865,37.36108935,126.93142,,205572.5869,418683.7049,동물병원,,
군포시,제일동물병원,2001-08-25,,1,정상,,392-8850,0,,경기도 군포시 산본로 394,경기도 군포시 산본동 1099-2번지 대림프라자 108호,15818,37.36512839,126.9297295,,233025.7178,407105.4108,동물병원,,
군포시,로아동물병원,2022-02-16,,1,정상,,031-399-8875,181.04,,경기도 군포시 고산로 707,경기도 군포시 산본동 106-21,15801,37.37286675,126.9363232,,194286.5342,430093.5384,동물병원,,
군포시,프라하동물병원,2014-11-20,,1,정상,,031-391-7075,0,,경기도 군포시 용호1로 4,경기도 군포시 당동 974-4번지,15871,37.34330367,126.9386554,,194494.8222,426810.1319,동물병원,,
군포시,행복나눔동물병원,2004-03-26,,1,정상,,398-9975,0,,경기도 군포시 군포로476번길 2,경기도 군포시 당동 904번지 1층,15856,37.34868465,126.9443284,,195001.3021,427402.5636,동물병원,,
군포시,명동물병원,1995-02-22,,1,정상,,452-7582,0,,경기도 군포시 번영로 602,경기도 군포시 금정동 743-3번지,15831,37.36277282,126.9423387,,194821.8005,428972.572,동물병원,,
군포시,가이드 동물의료센터,2024-07-15,,0,정상,,031-360-7555,575.29,15813,"경기도 군포시 금정로 47, 디 싸이트(D Site) (금정동)",경기도 군포시 금정동 726-1 디 싸이트(D Site) ,15813,37.36548534,126.9402971,,194643.1869,429272.4453,동물병원,0,0
군포시,강남동물병원,2003-10-02,,1,정상,,399-7599,0,,경기도 군포시 산본로343번길 23,경기도 군포시 산본동 1137-3번지 옥산프라자 104호,15865,37.35987644,126.9303677,,208159.0384,426213.2036,동물병원,,
군포시,솔 동물의료센터,2016-07-11,,1,정상,,031) 345-4500,223.1,,경기도 군포시 고산로 529,경기도 군포시 산본동 1147번지 금강2차아파트 A.B동 114호,15822,37.36024383,126.9224829,,193069.9711,428759.006,동물병원,,
군포시,한빛종합동물병원,2002-07-08,,3,폐업,2011-11-29,399-7582,0,,경기도 군포시 산본로343번길 7,경기도 군포시 산본동 1132번지 창선빌딩 104호,15865,37.36073153,126.9319874,,193904.141,428744.9786,동물병원,,
군포시,스누피동물병원,1998-01-07,,3,폐업,2016-10-31,397-0071,150.9,,경기도 군포시 산본로343번길 7,"경기도 군포시 산본동 1132번지 창선빌딩 101,102,B1호",15865,37.36073153,126.9319874,,,,동물병원,,
군포시,영화동물병원,2006-09-25,,3,폐업,2009-09-16,394-7272,0,,경기도 군포시 고산로264번길 13,경기도 군포시 당동 904-5번지 그린프라자 101호,15856,37.3479255,126.943905,,204822.6165,395196.6697,동물병원,,
군포시,금정동물병원,1991-07-26,,3,폐업,2020-12-05,031-394-2259,83.6,,경기도 군포시 금산로 100,경기도 군포시 산본동 213-9,15806,37.37092217,126.9368234,,194338.6876,429870.4841,동물병원,,
군포시,웰동물병원,2014-10-30,,3,폐업,2018-05-23,031-393-0975,,,경기도 군포시 산본천로 99,경기도 군포시 산본동 1096-2번지 디퍼아울렛타운 103호,15818,37.36337534,126.9325659,,193959.422,429040.4553,동물병원,,
군포시,토비동물병원,2002-12-05,,3,폐업,2006-04-07,399-1195,0,,경기도 군포시 산본천로 200,경기도 군포시 산본동 236-8번지,15811,37.37024336,126.9400359,,212242.9193,453896.5555,동물병원,,
군포시,펫파라다이스 동물병원,2016-04-20,,3,폐업,2017-11-01,031-689-3124,58.85,,경기도 군포시 번영로 485,"경기도 군포시 산본동 1145-6번지 롯데피트인, 6층",15866,37.35779554,126.9306319,,217695.6371,389592.8954,동물병원,,
군포시,우주동물병원,1996-11-11,,3,폐업,2003-05-06,397-5246,0,,경기도 군포시 산본로323번길 20-21,경기도 군포시 산본동 1138-1번지,15865,37.35951884,126.9309802,,210453.867,467351.7516,동물병원,,
군포시,한사랑동물종합병원,2000-02-16,,3,폐업,2017-09-01,392-7579,42.4,,경기도 군포시 산본로343번길 7,경기도 군포시 산본동 1132번지,15865,37.36073153,126.9319874,,193904.141,428744.9786,동물병원,,
군포시,토비동물병원,2006-04-07,,3,폐업,2021-10-25,399-1175,113.1,,경기도 군포시 산본천로 198,경기도 군포시 산본동 236-6,15811,37.37009819,126.9398337,,194601.7527,429782.929,동물병원,,
김포시,제일종합동물병원,1982-11-20,,1,정상,,981-1516,0,,경기도 김포시 양촌읍 양곡1로 13,경기도 김포시 양촌읍 구래리 238-8번지,10059,37.65191143,126.6238339,,211385.2056,418818.4335,동물병원,,
김포시,울디 동물병원,2014-10-31,,1,정상,,031-916-3158,0,,경기도 김포시 양촌읍 양곡2로 50,경기도 김포시 양촌읍 양곡리 1305-4 아름터프라자,10060,37.65568822,126.6275193,,167064.1712,461547.6571,동물병원,,
김포시,가람동물병원,1993-04-13,,1,정상,,981-0123,129.6,,경기도 김포시 양촌읍 양곡로390번길 97,경기도 김포시 양촌읍 양곡리 64,10056,37.66663689,126.6370061,,180429.5949,461366.248,동물병원,,
김포시,한강동물메디컬센터,2023-05-30,,1,정상,,,,,경기도 김포시 모담공원로 131,경기도 김포시 운양동 1338-8,10078,37.65013281,126.6928904,,172832.706,460905.5399,동물병원,,
김포시,라비동물병원,2023-08-31,,1,정상,,0507-0178-0038,,,경기도 김포시 김포한강1로 238,경기도 김포시 운양동 1340-1,10078,37.65278044,126.683396,,171970.9454,461198.3959,동물병원,,
김포시,스타동물병원,2009-08-17,,1,정상,,,0,,경기도 김포시 김포한강1로51번길 28,경기도 김포시 장기동 1617 레드클로버 203호,10083,37.64413962,126.6670435,,194708.5662,418983.7749,동물병원,,
김포시,이리온,2014-03-14,,1,정상,,031-988-3125,190,,경기도 김포시 초당로61번길 56,경기도 김포시 장기동 1954-3번지,10079,37.64611729,126.6714195,,170933.3235,460465.647,동물병원,,
김포시,김포24시힐동물의료센터,2016-03-03,,1,정상,,031-987-7585,0,,,경기도 김포시 장기동 2004-4 수정마을 쌍용예가아파트,10090,37.64086356,126.6805908,,171753.8947,460035.0568,동물병원,,
김포시,로로 동물병원,2014-07-21,,1,정상,,031-988-8916,58,,경기도 김포시 김포한강2로 103,경기도 김포시 장기동 2065-1번지 우남퍼스트빌 상가동 528동 114호,10089,37.63759604,126.6734522,,171018.209,459468.7725,동물병원,,
김포시,라움동물병원,2017-03-03,,1,정상,,,78.21,,경기도 김포시 태장로 820,경기도 김포시 장기동 2080-2번지,10089,37.63683683,126.6770195,,171422.2338,459441.2501,동물병원,,
김포시,천풍동물병원,2020-02-25,,1,정상,,031-987-0411,182.2,,경기도 김포시 통진읍 김포대로 2248,경기도 김포시 통진읍 마송리 120-1번지,10019,37.69052577,126.5966352,,164362.6844,465427.2745,동물병원,,
김포시,마송동물병원,2015-10-05,,1,정상,,,,,경기도 김포시 통진읍 조강로 36,경기도 김포시 통진읍 서암리 714-43번지 104호,10018,37.68949117,126.6016042,,164791.6526,465305.956,동물병원,,
김포시,하임동물의료센터,2019-03-11,,1,정상,,,170.95,,,경기도 김포시 풍무동 207-2번지,10113,37.60843993,126.7244069,,,,동물병원,,
김포시,동행동물병원,2019-04-03,,1,정상,,986-9816,202.26,,,경기도 김포시 풍무동 209-2,10113,37.60805318,126.7246915,,,,동물병원,,
김포시,홈종합동물병원,2002-12-20,,1,정상,,031-986-9975,940.86,,경기도 김포시 풍무로 85,경기도 김포시 풍무동 407-19,10116,37.60327531,126.7214132,,175328.958,455696.1799,동물병원,,
김포시,그루터기 동물병원,2017-03-09,,1,정상,,,35.64,,경기도 김포시 풍무로 73,경기도 김포시 풍무동 421-8,10116,37.60209263,126.7211196,,175304.8724,455567.9573,동물병원,,
김포시,김포 동물병원 치료해주오,2023-06-08,,0,정상,,,0,10064,"경기도 김포시 김포한강4로212번길 16, 1층 (장기동)",경기도 김포시 장기동 1870-28 ,10064,37.64974263,126.660236,,169945.476,460874.1842,동물병원,0,L00
김포시,김포위브동물의료센터,2022-01-26,,0,정상,,319871191,,10130,"경기도 김포시 고촌읍 태리로 293, 베스트프라자 202호",경기도 김포시 고촌읍 신곡리 0 ,10130,37.59277303,126.7647021,,,,동물병원,0,0
김포시,KRH동물병원,2002-04-30,,0,정상,,,0,10102,"경기도 김포시 봉화로181번길 36, 삼환아파트 상가동 지하층 8호 (감정동)",경기도 김포시 감정동 659 삼환아파트 상가동 지하8호,10102,37.62714232,126.6998366,,173418.4445,458381.2262,동물병원,0,0
김포시,하트동물의료센터,2020-11-27,,0,정상,,031-985-8075,121.14,10099,"경기도 김포시 걸포2로 49, 파인스타S1 2층 204,205호 (걸포동)",경기도 김포시 걸포동 260 ,10099,37.63459666,126.7025561,,,,동물병원,0,0
김포시,김포시 반려동물 공공진료센터,2024-06-17,,0,정상,,"031-5186-1941,2",0,10078,"경기도 김포시 김포한강1로 242, 운양역 환승센터 공영주차장 A동 1층 (운양동)",경기도 김포시 운양동 1307-2 ,10078,37.65332747,126.6842969,,172070.5798,461263.1183,동물병원,0,0
김포시,한강동물메디컬센터,2023-05-30,,0,정상,,,,10078,"경기도 김포시 모담공원로 131, 1층 (운양동)",경기도 김포시 운양동 1338-8 ,10078,37.65013281,126.6928904,,172832.706,460905.5399,동물병원,0,0
김포시,비마 클리닉,2023-03-13,,0,정상,,,0,10108,"경기도 김포시 봉화로 38, 2층 (사우동)",경기도 김포시 사우동 213-6 2층 ,10108,37.61943245,126.7140607,,174689.7496,457490.7132,동물병원,0,0
김포시,에프엠(FM)동물메디컬센터 김포점,2024-04-08,,0,정상,,031-982-7587,,10080,"경기도 김포시 김포한강1로 77-5, 2층 (장기동)",경기도 김포시 장기동 1857 ,10080,37.64520696,126.6688565,,170690.6798,460386.3309,동물병원,0,0
김포시,"에스디(SD)동물의료센터, 김포",2016-03-17,,0,정상,,031-985-7075,0,10071,"경기도 김포시 김포한강4로 521, 한강메디플라자 201호 (구래동)",경기도 김포시 구래동 6880-5 한강메디플라자 ,10071,37.64584446,126.6261155,,166936.8319,460452.3426,동물병원,0,0
김포시,튼튼동물병원,2024-06-24,,0,정상,,,0,10073,"경기도 김포시 김포한강11로 300, 에비뉴파크 101호 (운양동)",경기도 김포시 운양동 1297-3 ,10073,37.65544069,126.6822898,,171899.5811,461501.5316,동물병원,0,0
김포시,김포보듬동물의료센터,2022-11-15,,0,정상,,,0,10082,"경기도 김포시 김포한강4로 162, 한강메트로 101호 (장기동)",경기도 김포시 장기동 1868-11 한강메트로 ,10082,37.64697678,126.6642119,,170298.8185,460565.5492,동물병원,0,0
김포시,다우동물병원,2004-01-02,,0,정상,,,63.96,10103,"경기도 김포시 중봉로 9, 주연메디칼 102호 (감정동)",경기도 김포시 감정동 513-2 주연메디칼 ,10103,37.62331145,126.6971467,,173195.6272,457925.218,동물병원,0,0
김포시,김포동물병원,2020-01-16,,0,정상,,,49.5,10025,"경기도 김포시 월곶면 군하로 107-1, 2호",경기도 김포시 월곶면 갈산리 518-9 ,10025,37.70372434,126.5601742,,161148.3833,466904.1614,동물병원,0,0
김포시,김포쎈텀동물병원,2022-06-08,,0,정상,,031-992-8275,,10130,"경기도 김포시 고촌읍 수기로 109, 캐슬힐 115호, 208호",경기도 김포시 고촌읍 신곡리 880-1 ,10130,37.59385892,126.7639438,,179083.9125,454630.7444,동물병원,0,0
김포시,한마음동물병원,1995-02-03,,0,정상,,031-987-7582,0,10036,경기도 김포시 통진읍 김포대로 2025,경기도 김포시 통진읍 도사리 657-3 ,10036,37.68262413,126.6184487,,166282.6466,464539.0825,동물병원,0,0
김포시,미소동물 의료센터,2024-12-30,,0,정상,,3180499600,74.43,10113,"경기도 김포시 유현로 242, 2층 205호 (풍무동)",경기도 김포시 풍무동 1002 ,10113,37.61188631,126.7315432,,176230.0294,456650.5265,동물병원,0,0
김포시,아이비동물병원,2016-06-13,,0,정상,,031-986-7588,,10067,"경기도 김포시 김포한강7로22번길 174-152, 1층 (마산동)",경기도 김포시 마산동 626-8 ,10067,37.64338945,126.6403695,,168195.2897,460175.921,동물병원,0,0
김포시,김포24시힐동물의료센터,2025-02-26,,0,정상,,,,10090,"경기도 김포시 김포한강2로 11, 113동 2층 201~203호 (장기동, 수정마을 쌍용예가아파트)",경기도 김포시 장기동 2004-4 수정마을 쌍용예가아파트 ,10090,37.64086356,126.6805908,,171753.8947,460035.0568,동물병원,0,0
김포시,FM동물영상의학센터,2025-04-04,,0,정상,,031-982-7587,0,10079,"경기도 김포시 김포한강1로78번길 5, 김포한강장기빌딩 5층 (장기동)",경기도 김포시 장기동 1366 ,10079,37.64497303,126.6701967,,170825.8781,460339.3083,동물병원,0,0
김포시,이리온,2014-03-14,,0,정상,,031-988-3125,190,10079,경기도 김포시 초당로61번길 56 (장기동),경기도 김포시 장기동 1954-3 ,10079,37.64611729,126.6714195,,170933.3235,460465.647,동물병원,0,0
김포시,위브동물의료센터,2022-01-26,,1,정상,,319871191,,,,경기도 김포시 고촌읍 신곡리 0번지 베스트프라자 202호,10130,,,,,,동물병원,,
김포시,제이스동물병원,2021-05-13,,1,정상,,,0,,경기도 김포시 고촌읍 장차로 13,경기도 김포시 고촌읍 신곡리 538-5 2층,10126,37.6034077,126.7703412,,179657.5009,455696.7337,동물병원,,
김포시,김포메디엘동물병원,2016-03-17,,1,정상,,031-985-7075,178.15,,경기도 김포시 김포한강4로 521,경기도 김포시 구래동 6880-5번지 한강메디플라자,10071,37.64584446,126.6261155,,166936.8319,460452.3426,동물병원,,
김포시,웰케어 동물병원,2010-04-01,,1,정상,,982-7514,,,,경기도 김포시 풍무동 583-6 유현마을신동아아파트,10120,37.59617259,126.7227446,,175492.2656,455055.3969,동물병원,,
김포시,하나동물병원,2002-11-23,,0,정상,,,142.14,10108,"경기도 김포시 관순로 4 (사우동, 1층상가)",경기도 김포시 사우동 1015 1층상가 ,10108,37.62147235,126.7158523,,174846.0184,457719.1856,동물병원,0,0
김포시,김포 동물병원 치료해주오,2023-06-08,,1,정상,,,,,경기도 김포시 김포한강4로212번길 16,경기도 김포시 장기동 1870-28,10064,37.64974263,126.660236,,169945.476,460874.1842,동물병원,,
김포시,온아동물의료센터,2022-07-22,,1,정상,,031-986-7550,,,경기도 김포시 김포한강8로 410,경기도 김포시 구래동 6884-3 스타프라자,10071,37.64299591,126.6236326,,166714.9865,460134.633,동물병원,,
김포시,미드미동물병원,2020-05-08,,1,정상,,031-998-6473,153.11,,경기도 김포시 김포한강8로194번길 8-6,경기도 김포시 마산동 647-3,10068,37.63919162,126.6444075,,168546.0106,459707.2079,동물병원,,
김포시,수호 동물병원,2016-09-30,,1,정상,,319867119,479.22,,경기도 김포시 사우중로 89,경기도 김포시 북변동 828번지 명승프라자,10097,37.62266139,126.7211884,,175316.37,457850.07,동물병원,,
김포시,비마 클리닉,2023-03-13,,1,정상,,,0,,경기도 김포시 봉화로 38,경기도 김포시 사우동 213-6 2층,10108,37.61943245,126.7140607,,174689.7496,457490.7132,동물병원,,
김포시,김포씨엘동물의료센터,2020-04-16,,1,정상,,,0,,경기도 김포시 김포한강11로 328,경기도 김포시 운양동 1296-3,10073,37.65549909,126.6855202,,172182.7344,461502.232,동물병원,,
김포시,아델동물병원,2014-06-18,,1,정상,,,110.4,,경기도 김포시 김포한강1로 254,경기도 김포시 운양동 1307-4번지 그랜드타워 201호,10078,37.65313091,126.6858521,,172209.5511,461244.9723,동물병원,,
김포시,우리동물병원,2012-10-23,,1,정상,,,68.37,,경기도 김포시 월곶면 군하로 107-1,경기도 김포시 월곶면 갈산리 518-9,10025,37.70372434,126.5601742,,206486.9441,404277.5739,동물병원,,
김포시,아띠동물병원,2016-09-30,,1,정상,,319856125,52.26,,경기도 김포시 김포한강4로 113,경기도 김포시 장기동 1609번지 신한프라자 106호,10083,37.6439326,126.6683606,,170652.8822,460238.7658,동물병원,,
김포시,김포보듬동물의료센터,2022-11-15,,1,정상,,,0,,경기도 김포시 김포한강4로 162,경기도 김포시 장기동 1868-11 한강메트로,10082,37.64697678,126.6642119,,170298.8185,460565.5492,동물병원,,
김포시,한강동물의료센터,2013-11-14,,1,정상,,,493.37,,경기도 김포시 김포한강1로97번길 10-26,경기도 김포시 장기동 1900-1,10080,37.64827062,126.6725858,,171034.4487,460706.6079,동물병원,,
김포시,하나로 양한방 동물병원,2020-06-23,,1,정상,,031-996-7975,0,,경기도 김포시 초당로16번길 75,경기도 김포시 장기동 2037-1번지,10088,37.63992503,126.6752513,,171266.6349,459779.788,동물병원,,
김포시,한마음동물병원,1995-02-03,,1,정상,,031-987-7582,0,,경기도 김포시 통진읍 김포대로 2025,경기도 김포시 통진읍 도사리 657-3,10036,37.68262413,126.6184487,,208281.7351,424511.3731,동물병원,,
김포시,김포동물병원,2020-01-16,,1,정상,,,49.5,,경기도 김포시 통진읍 서암로 251,경기도 김포시 통진읍 서암리 285-1,10016,37.70476866,126.6087708,,160874.3862,467683.4558,동물병원,,
김포시,도그플러스,2007-02-28,,1,정상,,996-0975,66,,경기도 김포시 풍무로 167,경기도 김포시 풍무동 38-1번지 3층,10117,37.60996297,126.7241193,,175533.1269,456437.7735,동물병원,,
김포시,다우동물병원,2004-01-02,,1,정상,,,63.96,,경기도 김포시 중봉로 4,경기도 김포시 감정동 512-1번지 103호,10102,37.62291112,126.6979216,,173266.3534,457882.8357,동물병원,,
김포시,KRH동물병원,2002-04-30,,1,정상,,,0,,경기도 김포시 봉화로181번길 36,경기도 김포시 감정동 659번지 삼환아파트 상가동 지하8호,10102,37.62714232,126.6998366,,173418.4445,458381.2262,동물병원,,
김포시,하트동물의료센터,2020-11-27,,1,정상,,031-985-8075,121.14,,경기도 김포시 걸포2로 49,경기도 김포시 걸포동 260,10099,37.63459666,126.7025561,,,,동물병원,,
김포시,레오동물병원,2017-07-03,,1,정상,,,142,,경기도 김포시 고촌읍 김포대로 348,경기도 김포시 고촌읍 신곡리 1073번지,10125,37.60192038,126.7703218,,199375.3262,421688.4851,동물병원,,
김포시,고촌동물병원,2012-04-23,,1,정상,,986-3100,,,경기도 김포시 고촌읍 김포대로319번길 11,경기도 김포시 고촌읍 신곡리 580-1번지,10129,37.59894646,126.7718575,,179786.4086,455203.8087,동물병원,,
김포시,24시쎈텀동물병원,2022-06-08,,1,정상,,031-992-8275,,,경기도 김포시 고촌읍 수기로 109,경기도 김포시 고촌읍 신곡리 880-1,10130,37.59385892,126.7639438,,179083.9125,454630.7444,동물병원,,
김포시,쿨펫동물병원,2015-01-19,,1,정상,,031-997-7588,0,,경기도 김포시 김포한강7로 71,경기도 김포시 구래동 6880-9번지 이마트 김포한강점 2층,10071,37.6443464,126.628298,,203008.6315,416482.0218,동물병원,,
김포시,늘봄동물병원,2016-06-13,,1,정상,,031-986-7588,949.17,,경기도 김포시 김포한강9로76번길 21,경기도 김포시 구래동 6883-11번지,10071,37.64423628,126.6268144,,166996.4413,460287.0458,동물병원,,
김포시,동물병원 HADA,2017-01-15,,1,정상,,031-8049-8875,116,,경기도 김포시 김포한강8로 398,경기도 김포시 구래동 6884-6번지 지오플러스 204호,10071,37.64320209,126.6246956,,166808.19,460158.4565,동물병원,,
김포시,땡큐DOG동물병원,2021-03-31,,1,정상,,,116,,경기도 김포시 김포한강8로194번길 8-16,경기도 김포시 마산동 647-7 1층,10068,37.6387868,126.6445142,,168557.145,459662.14,동물병원,,
김포시,현대종합동물병원,1999-04-29,,1,정상,,,0,,경기도 김포시 북변로 8,경기도 김포시 북변동 293-1번지,10098,37.62770165,126.7092706,,174268.7754,458408.4369,동물병원,,
김포시,하나동물병원,2002-11-23,,1,정상,,,142.14,,경기도 김포시 관순로 4,경기도 김포시 사우동 1015 1층상가,10108,37.62147235,126.7158523,,206799.975,472111.495,동물병원,,
김포시,중앙애견종합병원,1998-07-09,,1,정상,,984-8275,0,,경기도 김포시 돌문로 83-2,경기도 김포시 사우동 201-26번지,10108,37.62107395,126.7142247,,174701.2383,457674.0607,동물병원,,
김포시,이레동물병원,2004-01-26,,1,정상,,031-985-5075,415.84,,경기도 김포시 김포대로802번길 8,경기도 김포시 사우동 348-6번지,10111,37.61816628,126.724306,,175593.2331,457350.5186,동물병원,,
김포시,피아이피 동물병원,2005-09-28,,3,폐업,2006-04-13,986-5775,0,,,경기도 김포시 사우동 407-19 번지,10110,37.61412406,126.7250278,,,,동물병원,,
김포시,사우동물병원,2005-09-23,,3,폐업,2006-04-06,981-7582,0,,경기도 김포시 사우중로 89,경기도 김포시 북변동 828번지 명승프라자 1층,10097,37.62266139,126.7211884,,175316.37,457850.07,동물병원,,
김포시,숲속동물병원,2014-06-18,,3,폐업,2019-05-15,031-987-6975,77.25,,,경기도 김포시 운양동 1297-14번지 109호,10073,37.65462519,126.6824188,,171917.5704,461415.7033,동물병원,,
김포시,미즈동물병원,2015-01-19,,3,폐업,2017-09-07,,,,경기도 김포시 김포한강11로 141,경기도 김포시 운양동 1431-4번지 한강프라자 1층,10077,37.64589451,126.6808189,,171762.4141,460438.5337,동물병원,,
김포시,우리 동물병원,2005-01-27,,3,폐업,2005-09-23,,0,,,경기도 김포시 장기동 1315번지,,37.64690706,126.6641978,,,,동물병원,,
김포시,한강동물병원,2013-11-11,,3,폐업,,,0,,경기도 김포시 김포한강4로 113,경기도 김포시 장기동 1609번지,10083,37.6439326,126.6683606,,218159.4447,488426.9983,동물병원,,
김포시,수애동물병원,2012-05-14,,3,폐업,2020-06-23,987-1075,68.4,,경기도 김포시 김포한강1로 57,경기도 김포시 장기동 1611 MJ프라자 104호,10083,37.6436253,126.6682394,,170654.8171,460192.8315,동물병원,,
김포시,김포동물병원,2013-05-20,,3,폐업,2017-06-01,,51995,,경기도 김포시 김포한강4로 118,경기도 김포시 장기동 1851번지,10080,37.64470887,126.668522,,170679.8297,460314.7043,동물병원,,
김포시,우리종합동물병원,2004-12-09,,3,폐업,2007-12-17,998-0275,0,,,경기도 김포시 장기동 404-10번지,,37.64909958,126.6748846,,,,동물병원,,
김포시,서울동물병원,1979-07-14,,3,폐업,,987-0413,248,,경기도 김포시 통진읍 김포대로 2307,경기도 김포시 통진읍 마송리 164-2번지,10031,37.69256927,126.5904516,,239361.7601,419558.8643,동물병원,,
김포시,풍무종합동물병원,2005-04-12,,3,폐업,2009-08-26,985-0585,0,,,경기도 김포시 풍무동 447-5번지,,,,,,,동물병원,,
김포시,한강동물의료센터,2013-11-14,,2,폐업,2024-07-15,,493.37,10080,경기도 김포시 김포한강1로97번길 10-26 (장기동),경기도 김포시 장기동 1900-1 ,10080,37.64827062,126.6725858,,171034.4487,460706.6079,동물병원,0,0
김포시,그루터기 동물병원,2017-03-09,,2,폐업,2023-12-17,,35.64,10116,"경기도 김포시 풍무로 73, 퍼플오션프라자 2층 210호 (풍무동)",경기도 김포시 풍무동 421-8 ,10116,37.60209263,126.7211196,,175304.8724,455567.9573,동물병원,0,0
김포시,김포24시힐동물의료센터,2016-03-03,,2,폐업,2025-02-28,031-987-7585,0,10090,"경기도 김포시 김포한강2로 11, 201,202,203호 (장기동, 수정마을 쌍용예가아파트)",경기도 김포시 장기동 2004-4 수정마을 쌍용예가아파트 ,10090,37.64086356,126.6805908,,171753.8947,460035.0568,동물병원,0,0
김포시,감정동물병원,2005-01-28,,3,폐업,2017-12-14,996-7575,0,,경기도 김포시 중봉로 12,경기도 김포시 감정동 515-12번지 42통8반 방주빌딩 104호,10102,37.62364861,126.697687,,173244.2761,457963.5809,동물병원,,
김포시,Pet in Park 동물병원,2002-12-30,,3,폐업,2005-09-26,,0,,,경기도 김포시 사우동 407-19번지,10110,37.61412406,126.7250278,,175652.6565,456907.5383,동물병원,,
김포시,김포 24시 호수동물 의료센터,2019-04-29,,3,폐업,2020-04-16,,0,,경기도 김포시 김포한강11로 328,경기도 김포시 운양동 1296-3번지,10073,37.65549909,126.6855202,,172182.7344,461502.232,동물병원,,
김포시,김포종합동물병원,2002-12-20,,3,폐업,2004-12-30,998-0275,0,,,경기도 김포시 감정동 513번지,,37.62349017,126.6969157,,173180.956,457953.3365,동물병원,,
김포시,왈츠동물병원,2008-10-31,,3,폐업,2012-03-15,,237.16,,경기도 김포시 고촌읍 김포대로 332,경기도 김포시 고촌읍 신곡리 532-124번지,10125,37.60065637,126.771433,,179746.4951,455393.0579,동물병원,,
김포시,중앙동물병원부속바이러스 치료병원,2018-04-24,,3,폐업,2018-07-13,1899-6394,403.65,,경기도 김포시 대곶면 대곶북로 331,경기도 김포시 대곶면 석정리 48-3번지,10028,37.6748833,126.5762435,,162540.825,463696.8608,동물병원,,
김포시,양곡동물병원,1960-04-12,,2,휴업,,,0,,,경기도 김포시 양촌읍 양곡리 412번지,10059,,,,,,동물병원,,
남양주시,태양동물병원,2001-12-14,,4,말소,2013-12-31,571-5505,0,,경기도 남양주시 퇴계원읍 퇴계원로 70,경기도 남양주시 퇴계원읍 퇴계원리 268-11번지,12119,37.65264214,127.1429996,,,,동물병원,,
남양주시,명약원동물병원,1987-04-14,,4,말소,2013-12-31,,0,,경기도 남양주시 화도읍 마석중앙로 52,경기도 남양주시 화도읍 창현리 491-4번지,12179,37.65254426,127.3054869,,226887.359,461172.9493,동물병원,,
남양주시,청학동물병원,2001-03-23,,4,말소,2013-12-31,848-6602,0,,경기도 남양주시 별내면 청학로 89,경기도 남양주시 별내면 청학리 443-8번지,12089,37.70765022,127.1170283,,213476.7896,389139.2915,동물병원,,
남양주시,태양동물병원,2001-12-14,,4,말소,2013-12-31,571-5505,0,,경기도 남양주시 퇴계원읍 퇴계원로 70,경기도 남양주시 퇴계원읍 퇴계원리 268-11 ,12119,37.65264214,127.1429996,,212548.0234,461146.2564,동물병원,0,0
남양주시,청학동물병원,2001-03-23,,4,말소,2013-12-31,848-6602,0,,경기도 남양주시 별내면 청학로 89,경기도 남양주시 별내면 청학리 443-8 ,12089,37.70765022,127.1170283,,210250.6814,467253.3095,동물병원,0,0
남양주시,용정동물병원,2003-11-01,,4,말소,2009-12-31,575-8279,0,,경기도 남양주시 진건읍 진건오남로 83,경기도 남양주시 진건읍 용정리 774-17 ,12133,37.65817809,127.178051,,215639.6798,461776.2747,동물병원,0,0
남양주시,용정동물병원,2003-10-14,,4,말소,2009-12-31,575-8279,0,,경기도 남양주시 진건읍 진건오남로 83,경기도 남양주시 진건읍 용정리 774-17 ,12133,37.65817809,127.178051,,215639.6798,461776.2747,동물병원,0,0
남양주시,진건동물병원,2021-04-22,,1,정상,,,16.53,,경기도 남양주시 진건읍 사릉로 411-2,경기도 남양주시 진건읍 용정리 796-3,12138,37.65639472,127.1785235,,215682.1841,461571.9816,동물병원,,
남양주시,24시 공감365동물의료센터,2023-05-18,,1,정상,,031-575-8275,244.73,,경기도 남양주시 진접읍 해밀예당1로 220,경기도 남양주시 진접읍 금곡리 1042 엠타워 201호,12059,37.72008316,127.2026215,,217778.3586,468642.3266,동물병원,,
